Date,PX_LAST,PX_VOLUME,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,PE_RATIO,REVENUE,NET_INCOME,CF_FREE_CASH_FLOW,IS_RD_EXPEND,CAPEX,PX_TO_BOOK_RATIO,EQY_SH_OUT,IS_DILUTED_EPS,BEST_EPS,BS_TOT_ASSET,BS_TOT_LIAB2,BS_TOT_EQY,BS_INVENTORIES,INVTRY_FINISHED_GOODS,company_sheet,BS_RAW_MATS_AND_WORK_IN_PROC,sheet_name,Stream,Year,Quarter,AEXJPUS
2014-12-31,39.9001,458474794.0,56475.0756,1.076,19.8569,3269.0,825.0,1147.0,311.0,125.0,5.3857,1056.29993,0.76,,17372.0,6982.0,10390.0,1784.0,787.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2014,2014Q4,105.7398
2015-03-31,42.9425,334396902.0,59880.8344,0.7413,19.929,3150.0,656.0,486.0,338.0,123.0,5.7599,1047.14233,0.61,,16992.0,6623.0,10369.0,1844.0,831.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2015,2015Q1,121.0491
2015-06-30,38.9191,343755661.0,53589.1189,1.0514,17.7373,3232.0,696.0,695.0,320.0,125.0,5.2197,1040.3634,0.65,,17532.0,7327.0,10205.0,1885.0,833.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2015,2015Q2,121.0491
2015-09-30,37.6713,546232154.0,50826.622,0.9455,17.002,3429.0,798.0,1270.0,316.0,139.0,5.0644,1026.38574,0.76,,16540.0,6570.0,9970.0,1771.0,750.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2015,2015Q3,121.0491
2015-12-31,41.9685,401157236.0,55599.9244,1.107,18.7222,3189.0,836.0,1282.0,306.0,164.0,5.5729,1014.41205,0.8,,16230.0,6284.0,9946.0,1691.0,736.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2015,2015Q4,121.0491
2016-03-31,44.2992,403328193.0,57721.9001,1.0995,19.34,3008.0,711.0,529.0,322.0,124.0,5.9085,1005.25775,0.69,,15686.0,5904.0,9782.0,1805.0,812.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2016,2016Q1,108.6569
2016-06-30,48.6426,326909578.0,62914.8171,1.2595,20.4117,3273.0,819.0,951.0,341.0,158.0,6.31,1004.22693,0.79,,15693.0,5731.0,9962.0,1876.0,826.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2016,2016Q2,108.6569
2016-09-30,54.7811,331713617.0,70405.2622,1.3059,21.6947,3675.0,1018.0,1326.0,353.0,139.0,6.8305,1003.20978,0.98,,16216.0,5930.0,10286.0,1808.0,755.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2016,2016Q3,108.6569
2016-12-31,57.3757,325464975.0,72932.4728,1.2009,20.865,3414.0,1047.0,1277.0,340.0,110.0,6.9395,999.48572,1.02,,16431.0,5958.0,10473.0,1790.0,734.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2016,2016Q4,108.6569
2017-03-31,63.7457,329800537.0,80530.975,1.2367,21.7843,3402.0,997.0,668.0,369.0,127.0,7.555,999.63971,0.97,,15978.0,5339.0,10639.0,1843.0,724.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2017,2017Q1,112.0986
2017-06-30,61.2509,292708594.0,76647.191,1.0499,19.4633,3693.0,1056.0,766.0,378.0,151.0,7.1248,996.32381,1.03,,16438.0,5730.0,10708.0,1947.0,739.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2017,2017Q2,112.0986
2017-09-30,71.8055,265445868.0,88747.0627,1.3196,21.0948,4116.0,1285.0,1536.0,375.0,186.0,8.0467,990.03863,1.26,,16929.0,5941.0,10988.0,1908.0,685.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2017,2017Q3,112.0986
2017-12-31,84.1964,262588962.0,102931.9481,1.8496,24.0136,3750.0,344.0,1698.0,386.0,231.0,9.9334,985.56059,0.34,,17642.0,7305.0,10337.0,1957.0,742.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2017,2017Q4,112.0986
2018-03-31,84.2165,391779525.0,102134.8614,1.8453,21.9519,3789.0,1366.0,923.0,385.0,189.0,9.5838,983.1058,1.35,,17507.0,6865.0,10642.0,2032.0,812.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2018,2018Q1,110.3974
2018-06-30,89.9101,311787055.0,107925.7261,1.9659,21.6196,4017.0,1405.0,1577.0,384.0,249.0,10.1019,978.91815,1.4,,18527.0,7893.0,10634.0,2090.0,856.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2018,2018Q2,110.3974
2018-09-30,87.9806,304904490.0,104306.8093,1.0507,19.6625,4261.0,1570.0,1736.0,390.0,370.0,9.8441,972.19507,1.58,,18573.0,8057.0,10516.0,2116.0,887.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2018,2018Q3,110.3974
2018-12-31,78.1598,501012993.0,90771.336,0.9772,16.7019,3717.0,1239.0,1822.0,400.0,323.0,9.9307,960.54324,1.27,,17137.0,8143.0,8994.0,2217.0,966.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2018,2018Q4,110.3974
2019-03-31,88.4008,355034410.0,99559.1756,0.9465,18.8282,3594.0,1217.0,856.0,389.0,251.0,11.689,938.61766,1.26,,17443.0,8924.0,8519.0,2131.0,924.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2019,2019Q1,109.0188
2019-06-30,96.2743,304106005.0,107668.5402,0.9495,20.6389,3668.0,1305.0,1512.0,390.0,284.0,12.6385,938.20617,1.36,,17384.0,8898.0,8486.0,2079.0,945.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2019,2019Q2,109.0188
2019-09-30,109.068,294744864.0,120661.0407,0.8541,24.0351,3771.0,1425.0,1843.0,379.0,149.0,13.4516,933.61994,1.49,,17992.0,9007.0,8985.0,2040.0,910.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2019,2019Q3,109.0188
2019-12-31,109.0824,290808664.0,119922.3413,0.7683,24.584,3350.0,1070.0,1591.0,386.0,163.0,13.4243,934.77544,1.12,,18018.0,9111.0,8907.0,2001.0,909.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2019,2019Q4,109.0188
2020-03-31,85.5823,427948870.0,93303.1902,0.9161,19.5311,3329.0,1174.0,690.0,377.0,161.0,11.9063,933.68548,1.24,,17283.0,9549.0,7734.0,2003.0,913.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2020,2020Q1,106.7754
2020-06-30,109.5897,348781143.0,116529.5922,1.0446,25.2719,3239.0,1380.0,1590.0,379.0,130.0,15.2083,917.77264,1.48,,17445.0,9801.0,7644.0,2136.0,977.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2020,2020Q2,106.7754
2020-09-30,124.0926,274679941.0,130787.6122,1.0657,28.1597,3817.0,1353.0,1297.0,386.0,146.0,15.7393,915.94378,1.45,,18207.0,9882.0,8325.0,2072.0,921.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2020,2020Q3,106.7754
2020-12-31,143.663,254053461.0,150661.8418,1.0679,28.7127,4076.0,1688.0,1913.0,388.0,212.0,16.4362,917.94213,1.8026,,19351.0,10164.0,9187.0,1955.0,811.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2020,2020Q4,106.7754
2021-03-31,166.426,300825509.0,174439.3381,1.0947,29.6637,4289.0,1753.0,1542.0,386.0,308.0,17.1635,923.0083,1.87,2.42,19639.0,9473.0,10166.0,1890.0,727.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2021,2021Q1,109.8429
2021-06-30,170.2754,264874860.0,177593.5735,1.1091,26.742,4580.0,1931.0,1735.0,391.0,386.0,15.9159,923.52352,2.05,2.65,20603.0,9450.0,11153.0,1856.0,659.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2021,2021Q2,109.8429
2021-09-30,171.1449,225667517.0,177450.1885,1.1103,24.6627,4643.0,1947.0,1942.0,388.0,486.0,14.607,923.20997,2.07,2.65,23273.0,11122.0,12151.0,1863.0,605.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2021,2021Q3,109.8429
2021-12-31,168.8483,278144751.0,174056.9541,1.0818,22.7606,4832.0,2138.0,1075.0,389.0,1282.0,13.0613,923.52605,2.27,2.65,24676.0,11343.0,13333.0,1910.0,598.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2021,2021Q4,109.8429
2022-03-31,165.4664,396946837.0,169452.4149,1.042,20.7734,4905.0,2201.0,1701.0,391.0,443.0,12.095,923.54706,2.35,2.65,25276.0,11259.0,14017.0,2060.0,644.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2022,2022Q1,131.4589
2022-06-30,139.5073,371052107.0,141685.8653,0.9267,16.5999,5212.0,2291.0,1171.0,414.0,597.0,9.9766,922.13385,2.45,2.65,24723.0,10631.0,14092.0,2199.0,636.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2022,2022Q2,131.4589
2022-09-30,141.4589,347984530.0,141423.626,0.8583,16.0159,5241.0,2295.0,1976.0,431.0,790.0,9.7091,913.70737,2.47,2.65,26057.0,11550.0,14507.0,2404.0,724.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2022,2022Q3,131.4589
2022-12-31,152.2043,362518246.0,149948.9983,0.7963,17.3779,4670.0,1962.0,1075.0,434.0,967.0,10.2689,907.57171,2.13,2.65,27207.0,12630.0,14577.0,2757.0,858.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2022,2022Q4,131.4589
2023-03-31,172.5776,331722642.0,168774.6845,0.7889,20.7823,4379.0,1708.0,178.0,455.0,982.0,11.0803,907.342,1.85,2.65,29220.0,13977.0,15243.0,3288.0,1060.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2023,2023Q1,140.5001
2023-06-30,168.306,306666084.0,163395.8482,0.7478,21.6634,4531.0,1722.0,-47.0,477.0,1446.0,10.2546,907.65386,1.87,2.345,30939.0,14999.0,15940.0,3729.0,1231.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2023,2023Q2,140.5001
2023-09-30,149.7077,305336322.0,144375.7257,0.7843,20.8215,4532.0,1709.0,442.0,471.0,1495.0,8.6814,907.96633,1.85,2.305,31638.0,15007.0,16631.0,3908.0,1360.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2023,2023Q3,140.5001
2023-12-31,161.9589,346307653.0,154812.4697,0.8846,24.3934,4077.0,1371.0,776.0,460.0,1148.0,9.1702,908.20409,1.49,2.195,32348.0,15451.0,16897.0,3999.0,1470.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2023,2023Q4,140.5001
2024-03-31,166.828,347362204.0,158407.0055,0.8638,28.2142,3661.0,1105.0,-231.0,478.0,1248.0,9.3347,909.28767,1.2,1.874,34885.0,17902.0,16983.0,4083.0,1537.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2024,2024Q1,151.4551
2024-06-30,187.6296,344205080.0,177116.0919,0.7689,35.4761,3822.0,1127.0,507.0,498.0,1064.0,10.3175,910.48215,1.22,1.783,35048.0,17834.0,17214.0,4106.0,1629.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2024,2024Q2,151.4551
2024-09-30,200.5396,347156899.0,188607.9046,0.9641,40.6407,4151.0,1362.0,416.0,492.0,1316.0,10.9099,913.04596,1.47,1.856,35321.0,18053.0,17268.0,4296.0,1822.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2024,2024Q3,151.4551
2024-12-31,183.2346,353498796.0,171049.7373,1.0255,38.4479,4007.0,1205.0,806.0,491.0,1192.0,10.106,912.21661,1.3,1.749,35509.0,18606.0,16903.0,4527.0,1918.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2024,2024Q4,151.4551
2025-03-31,176.9013,391628859.0,163512.2323,0.8919,35.3286,4069.0,1179.0,-274.0,517.0,1123.0,9.9566,909.91782,1.28,1.627,33757.0,17351.0,16406.0,4687.0,1924.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2025,2025Q1,
2025-06-30,206.1301,510612119.0,188616.973,1.1148,39.0938,4448.0,1295.0,555.0,527.0,1305.0,11.5056,908.47208,1.41,1.49,34933.0,18530.0,16403.0,4812.0,1981.0,TXN US Equity,,TXN US Equity,Midstream (Foundry & IDM),2025,2025Q2,
1990-03-01,1.1628,126431000.0,445.1694,0.8717,,77.451,0.013,2.529,6.52,22.159,0.9327,367.15,,,688.696,210.5,,57.209,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1990,1990Q1,
1990-05-31,1.2947,271242000.0,495.6525,-0.4301,,84.077,1.809,2.529,9.689,22.159,1.0345,367.15,0.005,,694.831,214.23,,59.749,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1990,1990Q2,
1990-08-30,0.8511,186780000.0,325.8456,-0.6038,,105.301,3.043,2.529,9.689,22.159,0.6762,367.15,0.008,,697.329,213.096,,55.405,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1990,1990Q3,
1990-11-29,0.9231,121333000.0,353.3819,0.8607,,80.29,-9.267,-3.053,11.355,19.033,0.7476,367.15,-0.025,,665.084,189.528,,65.298,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1990,1990Q4,
1991-02-28,1.4865,144565000.0,569.0825,0.9215,,94.524,-2.237,-0.577,8.703,11.649,1.2101,367.15,-0.006,,676.339,202.299,,68.956,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1991,1991Q1,
1991-05-30,1.5225,293984000.0,582.8506,1.5789,,126.794,7.017,9.912,7.947,9.928,1.2222,367.15,0.018,,694.707,210.41,,73.417,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1991,1991Q2,
1991-08-29,1.3187,180472000.0,504.8313,1.7682,114.5833,123.754,9.566,28.143,7.804,11.378,1.0381,367.15,0.025,,705.864,211.09,,76.19,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1991,1991Q3,
1991-12-05,1.2758,265224000.0,494.967,2.3075,33.9744,111.796,0.627,14.87,12.173,16.19,1.0045,373.55999,0.002,,710.321,215.158,,84.084,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1991,1991Q4,
1992-03-05,1.8053,277131000.0,700.425,2.4401,38.2653,128.156,1.461,10.663,11.567,12.303,1.4199,373.55999,0.004,,712.878,210.215,,82.65,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1992,1992Q1,
1992-06-04,1.5406,165840000.0,597.696,2.2967,45.7143,131.133,1.656,9.208,11.796,10.083,1.2067,373.55999,0.004,,696.84,190.736,,80.53,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1992,1992Q2,
1992-09-03,1.4202,88617000.0,551.001,2.6876,86.7647,135.215,2.882,22.706,12.055,12.31,1.1062,373.55999,0.007,,724.483,213.316,,74.501,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1992,1992Q3,
1992-12-03,1.8585,156847000.0,737.9873,2.6614,87.5,130.968,2.697,17.913,11.635,7.379,1.4425,383.37002,0.007,,729.765,211.61,,83.815,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1992,1992Q4,
1993-03-04,2.474,191519000.0,982.3857,2.6704,64.0625,176.41,9.035,37.292,13.861,12.158,1.8894,383.37002,0.022,,778.871,245.004,,82.221,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1993,1993Q1,
1993-06-03,3.0412,195152000.0,1207.6156,0.5057,28.8991,214.926,29.492,48.992,14.685,32.713,2.1253,383.37002,0.073,,833.19,264.991,,88.15,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1993,1993Q2,
1993-09-02,5.1289,399355000.0,2036.6532,-0.8192,20.9154,305.966,62.841,69.724,17.142,31.12,3.3311,383.37002,0.152,,965.656,326.147,,83.164,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1993,1993Q3,
1993-12-02,4.7601,706657000.0,1974.8757,-0.9076,12.0122,320.138,67.553,86.218,14.3,50.7,2.7955,400.98999,0.163,,1080.958,371.47,,97.903,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1993,1993Q4,
1994-03-03,7.3576,431056000.0,3052.5363,0.2472,12.7513,390.459,86.758,36.429,18.7,56.0,3.8411,400.98999,0.209,,1141.426,338.477,,95.591,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1994,1994Q1,
1994-06-02,8.4689,563559800.0,1403.465,-4.7299,11.3415,426.392,104.327,90.926,22.9,69.9,3.917,160.396,0.2475,,1364.132,455.417,,99.365,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1994,1994Q2,
1994-09-01,9.5707,381330800.0,1583.9105,-4.1013,10.3457,491.611,141.862,92.927,27.5,74.4,3.8359,160.396,0.335,,1529.7,480.4,,101.1,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1994,1994Q3,
1994-12-01,9.9775,561247200.0,4190.6376,-4.2909,8.7949,535.0,159.3,145.2,27.0,90.8,3.4739,407.60001,0.3775,,1806.6,597.9,,122.7,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1994,1994Q4,
1995-03-02,16.0004,474784800.0,6712.6626,-4.5161,11.848,628.5,183.5,24.4,28.9,151.9,4.8429,407.60001,0.43,,1956.8,561.2,,142.8,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1995,1995Q1,
1995-06-01,22.5525,665690400.0,4725.6126,0.0821,14.0318,761.2,220.2,72.4,33.6,209.0,5.9058,203.8,0.51,,2404.0,786.4,,197.3,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1995,1995Q2,
1995-08-31,37.4165,536956200.0,7833.5626,0.7157,19.5362,1028.0,281.1,66.8,39.3,278.3,8.3678,203.8,0.65,,2774.8999,878.7,,204.8,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1995,1995Q3,
1995-11-30,26.4261,906525000.0,11197.1997,0.9398,11.5672,1185.8,328.5,108.7,46.6,426.7,5.0416,412.79999,0.755,,3478.8999,1251.5,,266.3,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1995,1995Q4,
1996-02-29,15.6057,920170600.0,6604.7998,0.0129,6.6806,996.5,188.2,-218.9,48.0,523.4,2.7536,412.79999,0.435,,3641.8999,1228.2,,294.2,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1996,1996Q1,
1996-05-30,15.8715,644556200.0,6707.9998,2.9873,8.0446,771.0,58.2,-214.5,51.2,325.8,2.738,412.79999,0.135,,3799.0,1322.9,,294.4,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1996,1996Q2,
1996-08-29,11.11,563836600.0,4695.5999,3.886,8.0389,700.5,18.6,-40.7,46.1,150.0,1.8986,412.79999,0.045,,3751.5,1195.7,,251.4,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1996,1996Q3,
1996-11-28,16.2377,721142800.0,6942.6011,3.3644,23.4155,728.1,20.6,63.3,47.2,84.6,2.7526,417.60007,0.05,,3720.7,1135.2,,304.1,,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1996,1996Q4,
1997-02-27,18.008,714837200.0,7699.5012,4.8039,32.6327,876.2,142.7,119.9,46.8,228.3,0.0,417.60007,0.335,,4064.2,1257.4,,331.7,54.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1997,1997Q1,
1997-05-29,20.816,712690800.0,8900.1014,1.8058,32.5382,965.0,96.8,73.1,52.6,359.8,3.217,417.60007,0.225,,4154.5,1232.5,,376.6,107.3,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1997,1997Q2,
1997-08-28,22.1285,674005028.0,9461.2515,-0.0102,29.2339,946.2,72.1,18.7,62.3,148.5,3.3209,417.60007,0.165,,4851.2998,1831.7,,454.2,128.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1997,1997Q3,
1997-11-27,12.3004,540811000.0,5322.1188,-0.4367,16.9044,957.3,6.5,-5.8,67.2,187.9,1.8402,422.60001,0.015,,4902.7002,1873.9,,481.4,129.5,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1997,1997Q4,
1998-02-26,17.1229,593769800.0,7408.7064,-0.1159,68.75,763.2,-50.9,-262.8,72.0,193.4,2.593,422.60001,-0.12,,4839.1001,1821.4,,448.0,149.1,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1998,1998Q1,
1998-05-28,11.6289,476777800.0,5031.5813,0.0167,68.75,612.7,-109.4,-458.9,70.7,564.2,1.8285,422.60001,-0.255,,4733.3,1814.0,,378.7,144.7,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1998,1998Q2,
1998-09-03,12.1478,607593000.0,5256.0876,0.5327,68.75,692.1,-93.3,-51.8,76.5,111.9,1.9992,422.60001,-0.215,,4703.5,1850.1,,291.6,106.7,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1998,1998Q3,
1998-12-03,22.6473,575020400.0,9901.0625,-0.1012,68.75,793.6,-46.2,138.1,67.7,117.5,2.9896,427.0,-0.095,,6787.6001,2793.5,,360.4,121.9,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1998,1998Q4,
1999-03-04,25.8827,653829400.0,11315.5,0.8989,68.75,1025.8,22.4,-66.4,85.5,188.7,3.3613,427.0,0.04,,6771.2,2665.7,,364.9,159.2,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1999,1999Q1,
1999-06-03,18.3437,592412800.0,8019.5938,1.0927,68.75,863.8,-27.7,-40.1,81.6,226.2,2.398,427.0,-0.05,,6785.6,2697.2,,441.5,238.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1999,1999Q2,
1999-09-02,36.7485,675283800.0,16065.875,1.295,68.75,1080.8,-17.4,12.4,87.3,271.5,5.0874,427.0,-0.035,,6965.2,2832.8,,365.7,136.3,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1999,1999Q3,
1999-12-02,31.2546,888125800.0,17152.0,0.5303,58.1818,1584.4,341.3,328.9,91.7,219.8,3.7077,536.0,0.595,,7581.4,3011.8,,504.1,197.3,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),1999,1999Q4,
2000-03-02,47.6144,732516000.0,26130.0,0.4333,73.8636,1159.1,161.3,244.5,103.3,449.1,5.2915,536.0,0.145,,7734.8,2815.2,,690.1,331.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2000,2000Q1,107.804
2000-06-01,71.7878,581302500.0,40779.6217,0.4026,60.7438,1553.8,274.9,411.1,100.5,713.9,7.2533,523.20428,0.47,,8210.8,2416.2,,641.7,235.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2000,2000Q2,107.804
2000-08-31,79.6014,420111900.0,46022.8057,0.288,33.1976,2305.8,726.7,411.1,131.7,713.9,7.1883,563.48407,1.2,,9391.9,2782.0,,688.6,284.4,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2000,2000Q3,107.804
2000-11-30,30.7662,739082200.0,17881.5237,0.6625,12.8571,1571.6,352.2,114.5,139.0,499.7,2.4919,567.66742,0.58,,9801.5,2104.9,,1026.4,568.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2000,2000Q4,107.804
2001-03-01,35.0637,536089900.0,21300.9157,0.0777,15.6769,1065.7,-88.3,-358.2,130.9,387.5,2.8625,593.34027,-0.15,,9116.7002,1506.4,,1141.1,662.4,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2001,2001Q1,121.568
2001-05-31,36.6264,635420000.0,22357.988,0.1777,29.0698,818.3,-313.4,-380.2,114.5,1225.4,3.1095,596.21301,-0.53,,8848.4,1525.7,,836.6,538.1,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2001,2001Q2,121.568
2001-08-30,35.8744,459499800.0,21940.1041,0.3515,29.0698,480.3,-575.5,-59.5,105.1,263.2,3.0806,597.33472,-0.9629,,8363.2,1228.4,,491.1,248.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2001,2001Q3,121.568
2001-11-29,27.2012,500396700.0,16689.8706,1.4779,29.0698,423.9,-265.9,214.7,154.5,182.6,2.4202,599.27722,-0.44,,8022.1001,1118.8,,451.0,274.8,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2001,2001Q4,121.568
2002-02-28,31.4011,484039000.0,19297.1407,2.435,29.0698,645.9,-30.4,-221.7,135.9,140.4,2.8021,600.22211,-0.05,,8196.4004,1299.6,,547.6,231.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2002,2002Q1,125.2204
2002-05-30,22.9526,578297500.0,14136.0633,2.1472,29.0698,771.2,-24.2,24.6,134.4,152.2,2.0525,601.53461,-0.04,,8120.3999,1226.6,,686.5,302.2,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2002,2002Q2,125.2204
2002-08-29,16.8482,524687600.0,10412.6429,2.185,29.0698,748.0,-586.5,-199.4,136.5,284.7,1.6335,603.63147,-0.97,,7555.4,1188.8,,545.4,257.9,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2002,2002Q3,125.2204
2002-11-28,15.7347,591701900.0,9747.5323,2.3025,29.0698,685.1,-315.9,-226.7,154.5,326.4,1.6071,605.06097,-0.52,,7385.2,1305.5,,574.0,235.2,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2002,2002Q4,125.2204
2003-02-27,7.4327,607890000.0,4623.781,2.0966,29.0698,785.0,-619.2,-420.4,174.1,545.7,0.8628,607.59277,-1.02,,7336.4,1977.0,,367.9,148.5,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2003,2003Q1,115.9387
2003-05-29,10.9586,576325100.0,6828.9786,2.2025,29.0698,732.7,-214.9,-501.7,161.7,674.0,1.3256,608.64337,-0.36,,7142.6,1990.5,,431.1,128.5,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2003,2003Q2,115.9387
2003-08-28,13.8594,755493700.0,8654.0552,2.1121,29.0698,888.5,-123.2,-35.6,166.1,147.5,1.718,609.87,-0.2,,7158.2002,2120.7,,417.4,124.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2003,2003Q3,115.9387
2003-12-04,11.8767,891170334.0,7424.9773,1.7761,29.0698,1107.2,1.1,-5.4,186.4,260.6,1.3643,610.60669,0.0,,7552.1,2123.0,,407.6,87.1,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2003,2003Q4,115.9387
2004-03-04,15.9105,648624100.0,9926.334,1.6078,29.0698,991.0,-28.3,23.2,187.9,207.9,1.8368,609.35138,-0.04,,7525.8999,2120.4,,445.4,97.7,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2004,2004Q1,108.1508
2004-06-03,13.7227,666482800.0,8578.0001,1.5234,29.0698,1116.8,90.9,-13.9,181.4,271.2,1.5571,610.53381,0.13,,7637.7002,2128.2,,532.3,132.2,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2004,2004Q2,108.1508
2004-09-02,11.3786,511224900.0,7123.7581,1.3631,55.4762,1189.2,93.5,74.2,199.2,341.0,1.2688,611.48138,0.14,,7760.0,2145.2,,578.1,151.0,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2004,2004Q3,108.1508
2004-12-02,11.1344,513752600.0,6981.5161,1.5768,24.7826,1260.3,154.9,-68.0,148.4,359.4,1.2086,612.4137,0.23,,7892.6001,2113.2,,705.4,181.6,MU US Equity,,MU US Equity,Midstream (Foundry & IDM),2004,2004Q4,108.1508
